2775.4677754677755, 2919.4805194805203
2972.972972972973, 2929.8701298701308
3284.823284823284, 2929.8701298701308
3534.303534303535, 2940.2597402597403
3877.3388773388774, 2940.2597402597403
4251.5592515592525, 2940.2597402597403
4542.619542619543, 2929.8701298701308
4750.51975051975, 2940.2597402597403
5124.740124740125, 2929.8701298701308
5332.640332640332, 2919.4805194805203
5738.045738045737, 2898.7012987012995
6018.711018711019, 2867.532467532468
6195.426195426195, 2857.142857142857
6486.486486486487, 2825.9740259740265
6704.781704781704, 2815.584415584416
6829.521829521827, 2805.1948051948057
7089.397089397089, 2784.415584415585
7276.507276507276, 2753.2467532467535
7484.407484407484, 2742.857142857143
7681.912681912681, 2711.688311688312
7889.812889812889, 2701.2987012987014
8087.318087318086, 2680.5194805194806
8367.983367983368, 2649.35064935065
8607.068607068606, 2628.5714285714294
8825.363825363824, 2618.181818181819
